Feature,Coefficient,Model
EP_DISABL,136.7189123342492,Linear
MP_DISABL,-140.16583751610614,Linear
EP_SNGPNT,124.02595585079291,Linear
MP_SNGPNT,-134.58222690040165,Linear
EP_LIMENG,-8.636630536660132,Linear
MP_LIMENG,-137.4194745184224,Linear
EP_MINRTY,84.77978923856436,Linear
MP_MINRTY,-114.38355253767634,Linear
EP_MUNIT,109.90676445512834,Linear
MP_MUNIT,-86.4343350102422,Linear
EP_MOBILE,-141.43088221549317,Linear
MP_MOBILE,-142.12453471141615,Linear
EP_CROWD,136.20814911326428,Linear
MP_CROWD,-131.3535519940761,Linear
EP_NOVEH,-55.63646465256871,Linear
MP_NOVEH,-136.4714521691637,Linear
EP_GROUPQ,131.79682720176686,Linear
MP_GROUPQ,131.3535519940761,Linear
EPL_POV150,-92.49183778889137,Linear
EPL_UNEMP,104.88816570732385,Linear
EPL_HBURD,81.81751100796109,Linear
EPL_NOHSDP,-112.99844423198326,Linear
EPL_UNINSUR,131.35355199407613,Linear
SPL_THEME1,32.005034627390664,Linear
RPL_THEME1,48.23763277514742,Linear
EPL_AGE65,-132.76226974959897,Linear
EPL_AGE17,126.98273065694976,Linear
EPL_DISABL,140.0316003368825,Linear
EPL_SNGPNT,135.87443711607938,Linear
EPL_LIMENG,-26.1180890087325,Linear
SPL_THEME2,142.25842772381102,Linear
RPL_THEME2,142.2395256238217,Linear
EPL_MINRTY,70.35674363435736,Linear
SPL_THEME3,70.35674363435736,Linear
RPL_THEME3,70.35674363435736,Linear
EPL_MUNIT,99.81291787240889,Linear
EPL_MOBILE,-141.0753454103204,Linear
EPL_CROWD,134.16786665860374,Linear
EPL_NOVEH,-43.61067705316253,Linear
EPL_GROUPQ,141.07878794152793,Linear
SPL_THEME4,66.29593586414087,Linear
RPL_THEME4,55.76085011653931,Linear
SPL_THEMES,74.85714259079549,Linear
RPL_THEMES,65.85626665116321,Linear
F_POV150,0.0,Linear
F_UNEMP,0.0,Linear
F_HBURD,112.99844423198329,Linear
F_NOHSDP,0.0,Linear
F_UNINSUR,0.0,Linear
F_THEME1,112.99844423198329,Linear
F_AGE65,0.0,Linear
F_AGE17,131.3535519940761,Linear
F_DISABL,0.0,Linear
F_SNGPNT,112.99844423198329,Linear
F_LIMENG,0.0,Linear
F_THEME2,141.0766907981378,Linear
F_MINRTY,112.99844423198329,Linear
F_THEME3,112.99844423198329,Linear
F_MUNIT,112.99844423198329,Linear
F_MOBILE,-131.3535519940761,Linear
F_CROWD,0.0,Linear
F_NOVEH,0.0,Linear
F_GROUPQ,0.0,Linear
F_THEME4,-18.355107762092835,Linear
F_TOTAL,112.99844423198326,Linear
E_DAYPOP,130.1512845252959,Linear
E_NOINT,141.75581866683274,Linear
M_NOINT,142.2137653626685,Linear
E_AFAM,124.20086074800875,Linear
M_AFAM,136.40441954359633,Linear
E_HISP,138.2685114554558,Linear
M_HISP,0.0,Linear
E_ASIAN,124.88024033682832,Linear
M_ASIAN,139.3179153399717,Linear
E_AIAN,116.27282227419461,Linear
M_AIAN,139.60000495631598,Linear
E_NHPI,127.42151336438137,Linear
M_NHPI,120.75781620495756,Linear
E_TWOMORE,132.27856547483452,Linear
M_TWOMORE,137.14020057298745,Linear
E_OTHERRACE,119.65624700137111,Linear
M_OTHERRACE,124.40457893263947,Linear
EP_NOINT,-123.66673939743177,Linear
MP_NOINT,-141.8084182345049,Linear
EP_AFAM,3.8117463381175805,Linear
MP_AFAM,-131.3535519940761,Linear
EP_HISP,117.48549545623054,Linear
MP_HISP,0.0,Linear
EP_ASIAN,135.0657709073393,Linear
MP_ASIAN,-112.99844423198329,Linear
EP_AIAN,-122.47788458124948,Linear
MP_AIAN,0.0,Linear
EP_NHPI,142.00334953966632,Linear
MP_NHPI,0.0,Linear
EP_TWOMORE,141.67892837593263,Linear
MP_TWOMORE,-141.0766907981378,Linear
EP_OTHERRACE,130.45130931593752,Linear
MP_OTHERRACE,112.99844423198329,Linear
RUCC_2013,-141.0766907981378,Linear
UIC_2013,-140.63289119330562,Linear
HPSA_PrimaryCare_2023,0.0,Linear
HPSA_Dental_2023,0.0,Linear
HPSA_Mental_2023,131.3535519940761,Linear
MDs_All_2021,119.38266857428108,Linear
MDs_PrimaryCare_perCap_2021,120.83092603955654,Linear
MDs_FamilyMed_2021,121.56309115417392,Linear
MDs_InternalMed_2021,121.51203712647352,Linear
MDs_Pediatrics_2021,118.30004359431877,Linear
Age_Group_Less_than_1_year,122.94286151546515,Linear
Age_Group_or_more_years,142.0709213478065,Linear
Age_Group_years,141.66676729118112,Linear
Payer_Court/Law_Enforcement,105.5143645700062,Linear
"Payer_Discharged,_transferred_to_acute_facility",-39.38849882220466,Linear
"Payer_Discharged,_transferred_to_facility_that_provides_nursing,_custodial,_or_supportive_care",116.59511222429765,Linear
"Payer_Discharged,_transferred_to_long_term_acute_care_facility_(LTAC)",112.99844423198329,Linear
"Payer_Discharged,_transferred_to_psychiatric_facility",40.919918785473335,Linear
"Payer_Discharged,_transferred_to_rehab_facility",133.3579901120614,Linear
Payer_Expired,122.03084340333406,Linear
Payer_GA,126.2379541261435,Linear
Payer_Hospice,128.42200184852072,Linear
Payer_Left_against_medical_advice,113.50452293532817,Linear
Payer_Medicaid,141.86471466094065,Linear
Payer_Medicare,142.264351151362,Linear
Payer_Other,139.76130824972861,Linear
Payer_Other_government,114.43516381405243,Linear
Payer_Other/Unknown,38.61824268811474,Linear
"Payer_Patient_Disposition_Home,_self,_or_outpatient_care",140.2917605176433,Linear
Payer_Patient_Residence_State_NC,141.46793766406873,Linear
Payer_SC,124.28619473887314,Linear
Payer_TN,128.72948093732504,Linear
Payer_Total_Number_of_Visits,0.0,Linear
Payer_Uninsured,137.01322666216288,Linear
Payer_Unknown,0.0,Linear
Payer_VA,134.52239951438526,Linear
Point_of_Origin_Court/law_enforcement,0.0,Linear
Point_of_Origin_Information_not_available,0.0,Linear
Point_of_Origin_Newborn,0.0,Linear
"Point_of_Origin_Transfer_from_a_SNF,_ICF,_ALF",0.0,Linear
Point_of_Origin_Transfer_from_a_hospital_or_other_health_care_facility,22.486979227986225,Linear
Point_of_Origin_s_office,137.51349214717004,Linear
Race_African_American,134.1819430245722,Linear
Race_American_Indian,102.95097033208592,Linear
Race_Asian/Pacific_Islander,115.19194261638195,Linear
Race_Caucasian,135.0011965611757,Linear
Race_Ethnicity_Hispanic,142.2622968901509,Linear
Race_Ethnicity_Non_Hispanic,0.0,Linear
Race_Non_Hispanic,141.48513847506467,Linear
Race_Other_Race,142.0649080399746,Linear
Race_Unavailable,121.14794136652634,Linear
Race_Unknown,108.32195165538478,Linear
ACCESS2_age-adjusted_prevalence,54.64235578789579,Linear
ACCESS2_crude_prevalence,78.07631505594608,Linear
BINGE_age-adjusted_prevalence,86.43433501024222,Linear
BINGE_crude_prevalence,134.99153624850206,Linear
BPMED_age-adjusted_prevalence,-102.95844588472741,Linear
BPMED_crude_prevalence,-140.87321445289524,Linear
CANCER_age-adjusted_prevalence,-54.64235578789555,Linear
CANCER_crude_prevalence,-142.25987160495995,Linear
CASTHMA_age-adjusted_prevalence,-138.04000608358842,Linear
CASTHMA_crude_prevalence,-135.06577090733927,Linear
CHD_age-adjusted_prevalence,-135.0657709073393,Linear
CHD_crude_prevalence,-141.42008021511427,Linear
CHECKUP_age-adjusted_prevalence,28.83424016034973,Linear
CHECKUP_crude_prevalence,-86.43433501024238,Linear
CHOLSCREEN_age-adjusted_prevalence,115.44380898503583,Linear
CHOLSCREEN_crude_prevalence,-133.99807897489688,Linear
COGNITION_age-adjusted_prevalence,-131.44392086032482,Linear
COGNITION_crude_prevalence,-94.62771551011322,Linear
COLON_SCREEN_age-adjusted_prevalence,139.42229099957527,Linear
COLON_SCREEN_crude_prevalence,141.93033453252642,Linear
CSMOKING_age-adjusted_prevalence,-137.67630953389482,Linear
CSMOKING_crude_prevalence,-140.68338833164952,Linear
DENTAL_age-adjusted_prevalence,139.3130620648569,Linear
DENTAL_crude_prevalence,142.11241936549726,Linear
DIABETES_age-adjusted_prevalence,-75.21364565636419,Linear
DIABETES_crude_prevalence,-136.38334895284618,Linear
DISABILITY_age-adjusted_prevalence,-142.18301905578116,Linear
DISABILITY_crude_prevalence,-140.33003573092878,Linear
EMOTIONSPT_age-adjusted_prevalence,-18.355107762092835,Linear
EMOTIONSPT_crude_prevalence,9.30307823060257,Linear
FOODINSECU_age-adjusted_prevalence,-75.52464281643263,Linear
FOODINSECU_crude_prevalence,-61.46633593033182,Linear
FOODSTAMP_age-adjusted_prevalence,-79.17265866319778,Linear
FOODSTAMP_crude_prevalence,-74.96857498801808,Linear
GHLTH_age-adjusted_prevalence,-142.2146731436854,Linear
GHLTH_crude_prevalence,-142.10246236646492,Linear
HEARING_age-adjusted_prevalence,-105.51118712085082,Linear
HEARING_crude_prevalence,-142.1861593672075,Linear
HOUSINSECU_age-adjusted_prevalence,-47.79181413745156,Linear
HOUSINSECU_crude_prevalence,6.603251441257219,Linear
INDEPLIVE_age-adjusted_prevalence,-141.1152213401945,Linear
INDEPLIVE_crude_prevalence,-140.34995016132282,Linear
ISOLATION_age-adjusted_prevalence,-95.43024709105724,Linear
ISOLATION_crude_prevalence,76.25804046910268,Linear
LACKTRPT_age-adjusted_prevalence,-72.16851885502388,Linear
LACKTRPT_crude_prevalence,-26.733399662815504,Linear
LPA_age-adjusted_prevalence,-138.98435234834582,Linear
LPA_crude_prevalence,-141.06683112946286,Linear
MAMMOUSE_age-adjusted_prevalence,21.492616921242842,Linear
MAMMOUSE_crude_prevalence,-51.703293349049595,Linear
MHLTH_age-adjusted_prevalence,-128.72948093732498,Linear
MHLTH_crude_prevalence,114.38355253767627,Linear
MOBILITY_age-adjusted_prevalence,-124.21861429693632,Linear
MOBILITY_crude_prevalence,-138.8756284317827,Linear
OBESITY_age-adjusted_prevalence,139.313062064857,Linear
OBESITY_crude_prevalence,-24.86852377472691,Linear
PHLTH_age-adjusted_prevalence,-135.06577090733927,Linear
PHLTH_crude_prevalence,-141.96236777406259,Linear
SELFCARE_age-adjusted_prevalence,-116.81659986219321,Linear
SELFCARE_crude_prevalence,-135.98341288414176,Linear
SHUTUTILITY_age-adjusted_prevalence,-61.033221881703476,Linear
SHUTUTILITY_crude_prevalence,-23.132986396381693,Linear
SLEEP_age-adjusted_prevalence,99.66075107482793,Linear
SLEEP_crude_prevalence,122.96911354957167,Linear
STROKE_age-adjusted_prevalence,-131.3535519940761,Linear
STROKE_crude_prevalence,-139.02424561104402,Linear
VISION_age-adjusted_prevalence,-131.3535519940761,Linear
VISION_crude_prevalence,-137.41947451842236,Linear
AVG_MA_Enrollments_2023_FY,132.05578693484415,Ridge
AVG_MC_Enrollees,129.48153094869096,Ridge
AREA_SQMI,-118.19316065902927,Ridge
E_TOTPOP,135.56472042050802,Ridge
M_TOTPOP,0.0,Ridge
E_HU,133.19881088510726,Ridge
M_HU,136.3768407115756,Ridge
E_HH,134.19532457180821,Ridge
M_HH,127.75398263157578,Ridge
E_POV150,132.20809656304021,Ridge
M_POV150,139.75361659908367,Ridge
E_UNEMP,129.41946965850673,Ridge
M_UNEMP,137.27243684987073,Ridge
E_HBURD,128.50952224941022,Ridge
M_HBURD,139.56580680038923,Ridge
E_NOHSDP,142.20014970075496,Ridge
M_NOHSDP,139.85762437806906,Ridge
E_UNINSUR,136.8002318909255,Ridge
M_UNINSUR,142.23265666701315,Ridge
E_AGE65,134.0085768535876,Ridge
M_AGE65,-125.06718547370124,Ridge
E_AGE17,136.58789576296942,Ridge
M_AGE17,0.0,Ridge
E_DISABL,135.31065247176875,Ridge
M_DISABL,139.2565105934562,Ridge
E_SNGPNT,128.91778942697698,Ridge
M_SNGPNT,131.45024665458462,Ridge
E_LIMENG,140.8086694641325,Ridge
M_LIMENG,142.25968402410757,Ridge
E_MINRTY,128.5187171861374,Ridge
M_MINRTY,107.04404362463093,Ridge
E_MUNIT,114.72628582341032,Ridge
M_MUNIT,117.45199049061382,Ridge
E_MOBILE,141.01233827004765,Ridge
M_MOBILE,105.43887034125,Ridge
E_CROWD,128.68131818394676,Ridge
M_CROWD,132.5837474192803,Ridge
E_NOVEH,123.64149124465038,Ridge
M_NOVEH,128.71313619803237,Ridge
E_GROUPQ,125.96003456979464,Ridge
M_GROUPQ,130.1028959832812,Ridge
EP_POV150,-106.57132820969174,Ridge
MP_POV150,-142.1121378274134,Ridge
EP_UNEMP,106.7540372510668,Ridge
MP_UNEMP,-135.08569103451646,Ridge
EP_HBURD,85.35427743766293,Ridge
MP_HBURD,-140.83842843632914,Ridge
EP_NOHSDP,-112.99827061369018,Ridge
MP_NOHSDP,-142.00306710061352,Ridge
EP_UNINSUR,131.3532651714755,Ridge
MP_UNINSUR,-142.00306710061352,Ridge
EP_AGE65,-134.4331469862538,Ridge
MP_AGE65,-131.35326517147553,Ridge
EP_AGE17,124.85870382784688,Ridge
MP_AGE17,0.0,Ridge
EP_DISABL,136.71866651920362,Ridge
MP_DISABL,-140.16555005801732,Ridge
EP_SNGPNT,124.02575149264284,Ridge
MP_SNGPNT,-134.5819384331906,Ridge
EP_LIMENG,-8.636691462863078,Ridge
MP_LIMENG,-137.41918560166175,Ridge
EP_MINRTY,84.77968604553428,Ridge
MP_MINRTY,-114.3832824896213,Ridge
EP_MUNIT,109.90659901943275,Ridge
MP_MUNIT,-86.43410405459916,Ridge
EP_MOBILE,-141.4306140622358,Ridge
MP_MOBILE,-142.1242532954671,Ridge
EP_CROWD,136.20790524709642,Ridge
MP_CROWD,-131.3532651714755,Ridge
EP_NOVEH,-55.63628409686834,Ridge
MP_NOVEH,-136.47116325859375,Ridge
EP_GROUPQ,131.79659880836408,Ridge
MP_GROUPQ,131.35326517147553,Ridge
EPL_POV150,-92.49159767334291,Ridge
EPL_UNEMP,104.88801325442576,Ridge
EPL_HBURD,81.81741478065697,Ridge
EPL_NOHSDP,-112.99827061369015,Ridge
EPL_UNINSUR,131.35326517147556,Ridge
SPL_THEME1,32.0050479989985,Ridge
RPL_THEME1,48.2376117819765,Ridge
EPL_AGE65,-132.761982099769,Ridge
EPL_AGE17,126.98244717323675,Ridge
EPL_DISABL,140.03134024860745,Ridge
EPL_SNGPNT,135.87419450031084,Ridge
EPL_LIMENG,-26.118114566383554,Ridge
SPL_THEME2,142.25814872791918,Ridge
RPL_THEME2,142.23924595894974,Ridge
EPL_MINRTY,70.35667380163699,Ridge
SPL_THEME3,70.35667380163699,Ridge
RPL_THEME3,70.35667380163699,Ridge
EPL_MUNIT,99.81277822756165,Ridge
EPL_MOBILE,-141.0750795829425,Ridge
EPL_CROWD,134.16763020268888,Ridge
EPL_NOVEH,-43.61051755993479,Ridge
EPL_GROUPQ,141.07852209291605,Ridge
SPL_THEME4,66.29587519154131,Ridge
RPL_THEME4,55.7608127911008,Ridge
SPL_THEMES,74.85706249301667,Ridge
RPL_THEMES,65.85620696475397,Ridge
F_POV150,0.0,Ridge
F_UNEMP,0.0,Ridge
F_HBURD,112.99827061369018,Ridge
F_NOHSDP,0.0,Ridge
F_UNINSUR,0.0,Ridge
F_THEME1,112.99827061369018,Ridge
F_AGE65,0.0,Ridge
F_AGE17,131.3532651714755,Ridge
F_DISABL,0.0,Ridge
F_SNGPNT,112.99827061369018,Ridge
F_LIMENG,0.0,Ridge
F_THEME2,141.07642496246388,Ridge
F_MINRTY,112.99827061369018,Ridge
F_THEME3,112.99827061369018,Ridge
F_MUNIT,112.99827061369018,Ridge
F_MOBILE,-131.35326517147553,Ridge
F_CROWD,0.0,Ridge
F_NOVEH,0.0,Ridge
F_GROUPQ,0.0,Ridge
F_THEME4,-18.35499455778534,Ridge
F_TOTAL,112.99827061369015,Ridge
E_DAYPOP,130.1510614777548,Ridge
E_NOINT,141.755548039442,Ridge
M_NOINT,142.21348513762527,Ridge
E_AFAM,124.20065587673767,Ridge
M_AFAM,136.40417493377547,Ridge
E_HISP,138.26825940351196,Ridge
M_HISP,0.0,Ridge
E_ASIAN,124.88003346268576,Ridge
M_ASIAN,139.31765867340926,Ridge
E_AIAN,116.2726398096689,Ridge
M_AIAN,139.59974697120876,Ridge
E_NHPI,127.42129884697357,Ridge
M_NHPI,120.75762126337517,Ridge
E_TWOMORE,132.27833548121487,Ridge
M_TWOMORE,137.13995311490126,Ridge
E_OTHERRACE,119.65605516777288,Ridge
M_OTHERRACE,124.40437346243561,Ridge
EP_NOINT,-123.66653608999158,Ridge
MP_NOINT,-141.80813466344708,Ridge
EP_AFAM,3.8118168158208015,Ridge
MP_AFAM,-131.3532651714755,Ridge
EP_HISP,117.48522173321439,Ridge
MP_HISP,0.0,Ridge
EP_ASIAN,135.0655312554929,Ridge
MP_ASIAN,-112.99827061369018,Ridge
EP_AIAN,-122.4776053967358,Ridge
MP_AIAN,0.0,Ridge
EP_NHPI,142.00306710061352,Ridge
MP_NHPI,0.0,Ridge
EP_TWOMORE,141.67864423050645,Ridge
MP_TWOMORE,-141.0764249624639,Ridge
EP_OTHERRACE,130.45108530650924,Ridge
MP_OTHERRACE,112.99827061369018,Ridge
RUCC_2013,-141.07642496246388,Ridge
UIC_2013,-140.63260438942575,Ridge
HPSA_PrimaryCare_2023,0.0,Ridge
HPSA_Dental_2023,0.0,Ridge
HPSA_Mental_2023,131.3532651714755,Ridge
MDs_All_2021,119.38247750790399,Ridge
MDs_PrimaryCare_perCap_2021,120.83073089060545,Ridge
MDs_FamilyMed_2021,121.5628939206783,Ridge
MDs_InternalMed_2021,121.51184003880321,Ridge
MDs_Pediatrics_2021,118.29985554674616,Ridge
Age_Group_Less_than_1_year,122.94266031298201,Ridge
Age_Group_or_more_years,142.07063943078825,Ridge
Age_Group_years,141.66649738950494,Ridge
Payer_Court/Law_Enforcement,105.51410592995335,Ridge
"Payer_Discharged,_transferred_to_acute_facility",-39.38849670529996,Ridge
"Payer_Discharged,_transferred_to_facility_that_provides_nursing,_custodial,_or_supportive_care",116.59483953642267,Ridge
"Payer_Discharged,_transferred_to_long_term_acute_care_facility_(LTAC)",112.99827061369018,Ridge
"Payer_Discharged,_transferred_to_psychiatric_facility",40.91976409558377,Ridge
"Payer_Discharged,_transferred_to_rehab_facility",133.35770216014657,Ridge
Payer_Expired,122.03064483043552,Ridge
Payer_GA,126.23774319993176,Ridge
Payer_Hospice,128.4217842477591,Ridge
Payer_Left_against_medical_advice,113.50425396197602,Ridge
Payer_Medicaid,141.86444307530522,Ridge
Payer_Medicare,142.2640725893624,Ridge
Payer_Other,139.7610494917843,Ridge
Payer_Other_government,114.43498633866905,Ridge
Payer_Other/Unknown,38.61824219787862,Ridge
"Payer_Patient_Disposition_Home,_self,_or_outpatient_care",140.29149910048523,Ridge
Payer_Patient_Residence_State_NC,141.46766924959877,Ridge
Payer_SC,124.28598961688856,Ridge
Payer_TN,128.72926237945674,Ridge
Payer_Total_Number_of_Visits,0.0,Ridge
Payer_Uninsured,137.01297970291338,Ridge
Payer_Unknown,0.0,Ridge
Payer_VA,134.52216180748042,Ridge
Point_of_Origin_Court/law_enforcement,0.0,Ridge
Point_of_Origin_Information_not_available,0.0,Ridge
Point_of_Origin_Newborn,0.0,Ridge
"Point_of_Origin_Transfer_from_a_SNF,_ICF,_ALF",0.0,Ridge
Point_of_Origin_Transfer_from_a_hospital_or_other_health_care_facility,22.486858271705916,Ridge
Point_of_Origin_s_office,137.51320323984237,Ridge
Race_African_American,134.18170651924473,Ridge
Race_American_Indian,102.95082280315393,Ridge
Race_Asian/Pacific_Islander,115.19176309422481,Ridge
Race_Caucasian,135.00090795475705,Ridge
Race_Ethnicity_Hispanic,142.26201922038146,Ridge
Race_Ethnicity_Non_Hispanic,0.0,Ridge
Race_Non_Hispanic,141.48486993784064,Ridge
Race_Other_Race,142.064634354334,Ridge
Race_Unavailable,121.14766357474014,Ridge
Race_Unknown,108.32179035713773,Ridge
ACCESS2_age-adjusted_prevalence,54.642320907864935,Ridge
ACCESS2_crude_prevalence,78.07609719672897,Ridge
BINGE_age-adjusted_prevalence,86.43410405459916,Ridge
BINGE_crude_prevalence,134.99124764505729,Ridge
BPMED_age-adjusted_prevalence,-102.95819073494077,Ridge
BPMED_crude_prevalence,-140.87292807561218,Ridge
CANCER_age-adjusted_prevalence,-54.642320907864715,Ridge
CANCER_crude_prevalence,-142.25959268852625,Ridge
CASTHMA_age-adjusted_prevalence,-138.03975498804925,Ridge
CASTHMA_crude_prevalence,-135.06553125549286,Ridge
CHD_age-adjusted_prevalence,-135.06553125549294,Ridge
CHD_crude_prevalence,-141.41979516179651,Ridge
CHECKUP_age-adjusted_prevalence,28.834260113215905,Ridge
CHECKUP_crude_prevalence,-86.43410405459935,Ridge
CHOLSCREEN_age-adjusted_prevalence,115.44353765960706,Ridge
CHOLSCREEN_crude_prevalence,-133.9978431133729,Ridge
COGNITION_age-adjusted_prevalence,-131.44369362849378,Ridge
COGNITION_crude_prevalence,-94.62758866684787,Ridge
COLON_SCREEN_age-adjusted_prevalence,139.422002832063,Ridge
COLON_SCREEN_crude_prevalence,141.9300623192454,Ridge
CSMOKING_age-adjusted_prevalence,-137.6760206477216,Ridge
CSMOKING_crude_prevalence,-140.6831248019386,Ridge
DENTAL_age-adjusted_prevalence,139.3127738189482,Ridge
DENTAL_crude_prevalence,142.11213782741336,Ridge
DIABETES_age-adjusted_prevalence,-75.21343239220825,Ridge
DIABETES_crude_prevalence,-136.3830600512834,Ridge
DISABILITY_age-adjusted_prevalence,-142.1827383398697,Ridge
DISABILITY_crude_prevalence,-140.32974848037844,Ridge
EMOTIONSPT_age-adjusted_prevalence,-18.354994557785343,Ridge
EMOTIONSPT_crude_prevalence,9.303137830406973,Ridge
FOODINSECU_age-adjusted_prevalence,-75.52442905053333,Ridge
FOODINSECU_crude_prevalence,-61.46614541666111,Ridge
FOODSTAMP_age-adjusted_prevalence,-79.17243905834174,Ridge
FOODSTAMP_crude_prevalence,-74.96836211967313,Ridge
GHLTH_age-adjusted_prevalence,-142.21439293534485,Ridge
GHLTH_crude_prevalence,-142.1021807322745,Ridge
HEARING_age-adjusted_prevalence,-105.51103307453708,Ridge
HEARING_crude_prevalence,-142.1858839107669,Ridge
HOUSINSECU_age-adjusted_prevalence,-47.791647244784656,Ridge
HOUSINSECU_crude_prevalence,6.603316403770171,Ridge
INDEPLIVE_age-adjusted_prevalence,-141.114935476012,Ridge
INDEPLIVE_crude_prevalence,-140.3496629374768,Ridge
ISOLATION_age-adjusted_prevalence,-95.43000264565642,Ridge
ISOLATION_crude_prevalence,76.25795715048405,Ridge
LACKTRPT_age-adjusted_prevalence,-72.16831053542889,Ridge
LACKTRPT_crude_prevalence,-26.733270810850435,Ridge
LPA_age-adjusted_prevalence,-138.9840638986813,Ridge
LPA_crude_prevalence,-141.06654515483638,Ridge
MAMMOUSE_age-adjusted_prevalence,21.492651954873182,Ridge
MAMMOUSE_crude_prevalence,-51.70311960709583,Ridge
MHLTH_age-adjusted_prevalence,-128.7292623794567,Ridge
MHLTH_crude_prevalence,114.38328248962124,Ridge
MOBILITY_age-adjusted_prevalence,-124.21833336858884,Ridge
MOBILITY_crude_prevalence,-138.87533992446694,Ridge
OBESITY_age-adjusted_prevalence,139.3127738189483,Ridge
OBESITY_crude_prevalence,-24.868551900791033,Ridge
PHLTH_age-adjusted_prevalence,-135.06553125549286,Ridge
PHLTH_crude_prevalence,-141.96209523653002,Ridge
SELFCARE_age-adjusted_prevalence,-116.81632691527433,Ridge
SELFCARE_crude_prevalence,-135.98312403937172,Ridge
SHUTUTILITY_age-adjusted_prevalence,-61.033032101831665,Ridge
SHUTUTILITY_crude_prevalence,-23.132864234252125,Ridge
SLEEP_age-adjusted_prevalence,99.66061180954057,Ridge
SLEEP_crude_prevalence,122.96891227103245,Ridge
STROKE_age-adjusted_prevalence,-131.35326517147553,Ridge
STROKE_crude_prevalence,-139.02395718369385,Ridge
VISION_age-adjusted_prevalence,-131.3532651714755,Ridge
VISION_crude_prevalence,-137.4191856016617,Ridge
AVG_MA_Enrollments_2023_FY,24296.880729655237,Lasso
AVG_MC_Enrollees,-307.2969201650544,Lasso
AREA_SQMI,-5684.375261292174,Lasso
E_TOTPOP,-2747.0677238117546,Lasso
M_TOTPOP,0.0,Lasso
E_HU,-111.08154004538277,Lasso
M_HU,152.8768035567484,Lasso
E_HH,-107.90159992540208,Lasso
M_HH,-254.43091559734603,Lasso
E_POV150,166.60070577234427,Lasso
M_POV150,1156.5727688002596,Lasso
E_UNEMP,-1050.935606938884,Lasso
M_UNEMP,239.6864473634321,Lasso
E_HBURD,-258.39724827807964,Lasso
M_HBURD,353.77256102505805,Lasso
E_NOHSDP,229.2494439598108,Lasso
M_NOHSDP,293.43963472885525,Lasso
E_UNINSUR,-600.2611282170166,Lasso
M_UNINSUR,305.52017769598496,Lasso
E_AGE65,-367.3638976026994,Lasso
M_AGE65,170.19497725373031,Lasso
E_AGE17,231.076222458473,Lasso
M_AGE17,0.0,Lasso
E_DISABL,-32.19352183955572,Lasso
M_DISABL,114.66145548883883,Lasso
E_SNGPNT,-242.31054829721452,Lasso
M_SNGPNT,45.279049242382776,Lasso
E_LIMENG,254.72012732107308,Lasso
M_LIMENG,133.92113835773145,Lasso
E_MINRTY,-416.8672907052602,Lasso
M_MINRTY,-245.06887819130498,Lasso
E_MUNIT,74.26372274791659,Lasso
M_MUNIT,28.593929059686758,Lasso
E_MOBILE,576.389120908655,Lasso
M_MOBILE,363.53951542022145,Lasso
E_CROWD,-486.9374498065772,Lasso
M_CROWD,13.688263688821912,Lasso
