,Total_ED
Payer_Left_against_medical_advice,0.8003892348965453
"Payer_Discharged,_transferred_to_facility_that_provides_nursing,_custodial,_or_supportive_care",0.7913622322336162
M_OTHERRACE,0.7864878276443893
MP_SNGPNT,-0.7842662985579192
E_MUNIT,0.7841004942438016
MOBILITY_crude_prevalence,-0.780693495534117
CHD_crude_prevalence,-0.7803591852816012
M_MINRTY,0.7792471627120663
MP_NOVEH,-0.7747462683988809
F_MOBILE,-0.7731639394063597
HPSA_Mental_2023,0.7731639394063597
M_NHPI,0.7713823973142194
F_MUNIT,0.7643726328453099
F_HBURD,0.7643726328453099
EP_MUNIT,0.7571700842893687
M_MUNIT,0.7565739762555732
M_AFAM,0.7539445212614255
MP_LIMENG,-0.7482997713223553
M_AIAN,0.747594821115287
EP_UNEMP,0.7376263514016816
F_THEME3,0.7375180427016116
F_MINRTY,0.7375180427016116
F_SNGPNT,0.7375180427016116
Payer_SC,0.7342454629754749
SLEEP_crude_prevalence,0.7333692369438807
EP_TWOMORE,0.7327191049530339
COLON_SCREEN_age-adjusted_prevalence,0.7300488648568566
HEARING_crude_prevalence,-0.7217752477695984
EPL_SNGPNT,0.7184191259818098
MP_MUNIT,-0.7175660756036265
EP_OTHERRACE,0.7160241189355232
EPL_MUNIT,0.7156387949598391
DISABILITY_crude_prevalence,-0.7154991685880676
DIABETES_crude_prevalence,-0.7121824562771046
EP_MOBILE,-0.7065147469146636
Payer_Court/Law_Enforcement,0.7039814919913879
EP_SNGPNT,0.6960736747438074
STROKE_crude_prevalence,-0.6917613229720996
EP_NHPI,0.6882849414118837
MP_AFAM,-0.6858823852500201
AREA_SQMI,-0.6797197491285559
M_HH,0.6776612769061175
EPL_UNEMP,0.6765483260289966
CHOLSCREEN_age-adjusted_prevalence,0.6534808016775993
M_AGE17,-0.6515515802514679
MP_AGE17,-0.6515515802514678
RPL_THEME2,0.6500058386285736
EPL_CROWD,0.6492741894906642
Race_Unavailable,0.6472025199427262
SELFCARE_crude_prevalence,-0.6289842924345391
BINGE_crude_prevalence,0.628024420185622
GHLTH_crude_prevalence,-0.6141032935520777
LPA_crude_prevalence,-0.6108667582387803
PHLTH_crude_prevalence,-0.607086718990948
E_MOBILE,0.6002401293117643
Payer_Expired,0.5743654316781125
COLON_SCREEN_crude_prevalence,0.5647170300063405
M_GROUPQ,0.5587177316796198
SLEEP_age-adjusted_prevalence,0.5508197486212016
RPL_THEME3,0.5508093235562542
SPL_THEME3,0.5508093235562542
EPL_MINRTY,0.5508093235562542
F_TOTAL,0.539888632700547
EPL_POV150,-0.5370311280968306
Payer_Other/Unknown,0.5329873568298318
DENTAL_age-adjusted_prevalence,0.5313666151793961
CHECKUP_crude_prevalence,-0.527384036762523
DENTAL_crude_prevalence,0.5152769146756151
VISION_crude_prevalence,-0.5086132087735458
ISOLATION_crude_prevalence,0.5026579365105072
CANCER_age-adjusted_prevalence,-0.5010358115976881
EP_CROWD,0.4951934957086007
SPL_THEME2,0.48622010796233534
EP_MINRTY,0.48371155359433743
EP_NOINT,-0.4804901613763701
INDEPLIVE_crude_prevalence,-0.4747688600941434
EPL_NOHSDP,-0.4745245271670233
DISABILITY_age-adjusted_prevalence,-0.447708419261485
EP_POV150,-0.4466808215117995
MOBILITY_age-adjusted_prevalence,-0.4312068631744739
SELFCARE_age-adjusted_prevalence,-0.4285095042992031
MHLTH_age-adjusted_prevalence,-0.4256677667786602
F_POV150,-0.41857923614468845
LPA_age-adjusted_prevalence,-0.41136763777203017
CSMOKING_crude_prevalence,-0.40981421716175837
EP_HBURD,0.40884759178148333
COGNITION_age-adjusted_prevalence,-0.4028551647732601
MAMMOUSE_crude_prevalence,-0.40048849933149505
GHLTH_age-adjusted_prevalence,-0.39900701870333205
CHD_age-adjusted_prevalence,-0.3850915707488728
CSMOKING_age-adjusted_prevalence,-0.3759394313824517
"Payer_Discharged,_transferred_to_psychiatric_facility",0.37334136773141874
PHLTH_age-adjusted_prevalence,-0.3711499257138407
INDEPLIVE_age-adjusted_prevalence,-0.36585150391170657
MP_GROUPQ,-0.3546972859425448
CASTHMA_crude_prevalence,-0.3538070120568868
CASTHMA_age-adjusted_prevalence,-0.35345516148373757
OBESITY_age-adjusted_prevalence,0.34593934616307354
CHECKUP_age-adjusted_prevalence,0.34339323755078716
"Payer_Discharged,_transferred_to_rehab_facility",0.3427984232305102
M_MOBILE,0.3321894992299579
CHOLSCREEN_crude_prevalence,-0.3307216675212043
HEARING_age-adjusted_prevalence,-0.3231644217611801
EP_LIMENG,0.3204344715018409
VISION_age-adjusted_prevalence,-0.31880216589751115
EPL_LIMENG,0.31552502814829736
EPL_GROUPQ,0.3067699541097113
STROKE_age-adjusted_prevalence,-0.3016218821887442
EP_NOHSDP,-0.30141125529066287
"Payer_Discharged,_transferred_to_long_term_acute_care_facility_(LTAC)",0.300941215863232
EP_UNINSUR,-0.28581466708520764
COGNITION_crude_prevalence,-0.2711338514791758
MP_OTHERRACE,-0.269365263828813
SPL_THEME1,-0.2571519896834559
MP_MINRTY,-0.25115794915095324
EPL_UNINSUR,-0.24993607165585124
Race_American_Indian,0.2412786677882577
BPMED_age-adjusted_prevalence,-0.24088922324095538
Point_of_Origin_Transfer_from_a_hospital_or_other_health_care_facility,0.23450656492344374
EPL_HBURD,0.23380383167842728
EMOTIONSPT_crude_prevalence,0.2333538264300804
SPL_THEME4,0.21233903011681285
F_THEME1,0.20879446044371114
MP_ASIAN,-0.2055284051282312
"Payer_Discharged,_transferred_to_acute_facility",0.20263151559919043
ISOLATION_age-adjusted_prevalence,-0.19511483053923517
MP_AIAN,-0.1868769826134823
DIABETES_age-adjusted_prevalence,-0.18636397877248306
E_AIAN,0.1763740313624159
FOODSTAMP_age-adjusted_prevalence,-0.17211309224963345
RPL_THEME4,0.16822581919696583
FOODSTAMP_crude_prevalence,-0.16184183894256926
RPL_THEME1,-0.161135278890936
Point_of_Origin_Court/law_enforcement,0.1388988075122519
Point_of_Origin_Information_not_available,0.1388988075122519
Point_of_Origin_Newborn,0.1388988075122519
F_CROWD,0.1388988075122518
F_NOHSDP,0.1388988075122518
MAMMOUSE_age-adjusted_prevalence,-0.13270956547953439
EMOTIONSPT_age-adjusted_prevalence,0.12717170849919043
SHUTUTILITY_age-adjusted_prevalence,-0.12252333284931285
"Point_of_Origin_Transfer_from_a_SNF,_ICF,_ALF",0.11659985718942902
EP_GROUPQ,0.11659705893583222
HOUSINSECU_crude_prevalence,0.11252570386387865
SPL_THEMES,0.1044157151199278
EP_AFAM,0.10375088743429677
FOODINSECU_age-adjusted_prevalence,-0.09966618409589664
EPL_NOVEH,-0.09513493828297255
EP_NOVEH,-0.08861381730669346
EP_AIAN,0.08495522039972096
RPL_THEMES,0.07312181738255512
ACCESS2_age-adjusted_prevalence,0.06668366499954516
FOODINSECU_crude_prevalence,-0.06591818650532694
LACKTRPT_age-adjusted_prevalence,-0.06583696179312151
HOUSINSECU_age-adjusted_prevalence,-0.053007572439789534
EP_DISABL,0.05069559996857305
LACKTRPT_crude_prevalence,0.04598018928368889
OBESITY_crude_prevalence,0.04485666993459858
F_THEME4,-0.027611192859623917
EPL_DISABL,-0.01568595725980374
ACCESS2_crude_prevalence,0.015275487022281712
MHLTH_crude_prevalence,0.012314435426195213
BINGE_age-adjusted_prevalence,0.004613148423817029
SHUTUTILITY_crude_prevalence,0.004303559845613125
